username,review_date,movie_title,movie_slug,score,helpful_responses,total_responses
Oshoham,2014-01-12,American Hustle,/movie/american-hustle,5,0,0
osuss,2014-05-11,Her,/movie/her,10,0,1
Otakutaco,2015-01-02,Interstellar,/movie/interstellar,10,1,1
Otakutaco,2015-01-02,Boyhood,/movie/boyhood,5,1,2
OverlyWhiteMale,2013-02-03,The Social Network,/movie/the-social-network,10,0,1
OverlyWhiteMale,2013-01-12,Les Miserables,/movie/les-miserables,9,1,2
ovi_bz,2011-03-06,Black Swan,/movie/black-swan,6,1,3
ovi_bz,2011-03-05,Kick-Ass,/movie/kick-ass,5,1,4
ovi_bz,2011-02-21,City of Angels,/movie/city-of-angels,7,4,7
ovi_bz,2011-02-21,Children of Men,/movie/children-of-men,6,1,4
ovi_bz,2011-02-19,In Bruges,/movie/in-bruges,8,0,0
ovi_bz,2011-02-09,Cast Away,/movie/cast-away,9,0,0
ovi_bz,2011-01-26,The King's Speech,/movie/the-kings-speech,8,1,3
ovi_bz,2011-01-23,Dinner for Schmucks,/movie/dinner-for-schmucks,7,0,0
ovi_bz,2011-01-16,The Incredibles,/movie/the-incredibles,6,0,3
ovi_bz,2011-01-15,The Princess Bride,/movie/the-princess-bride,8,1,1
ovi_bz,2011-01-09,The Night of the Hunter (re-release),/movie/the-night-of-the-hunter-re-release,8,0,0
ovi_bz,2011-01-08,Braveheart,/movie/braveheart,7,0,0
ovi_bz,2011-01-08,Blade Runner,/movie/blade-runner,5,0,4
ovi_bz,2011-01-08,Batman Begins,/movie/batman-begins,7,1,1
ovi_bz,2011-01-08,Butch Cassidy and the Sundance Kid,/movie/butch-cassidy-and-the-sundance-kid,7,0,0
ovi_bz,2011-01-08,Blue Streak,/movie/blue-streak,6,0,3
ovi_bz,2011-01-08,Balle Balle! Amritsar to L.A.,/movie/balle-balle!-amritsar-to-la,5,0,0
ovi_bz,2011-01-08,Keeping the Faith,/movie/keeping-the-faith,6,0,0
ovi_bz,2011-01-07,Avatar,/movie/avatar,6,0,0
ovi_bz,2011-01-07,Apocalypse Now Redux,/movie/apocalypse-now-redux,6,0,0
ovi_bz,2011-01-07,American History X,/movie/american-history-x,6,0,0
ovi_bz,2011-01-07,American Beauty,/movie/american-beauty,5,0,7
ovi_bz,2011-01-07,Amadeus,/movie/amadeus,5,0,2
ovi_bz,2011-01-07,A Clockwork Orange,/movie/a-clockwork-orange,6,0,0
ovi_bz,2011-01-07,Amores Perros,/movie/amores-perros,8,0,0
ovi_bz,2011-01-07,Anger Management,/movie/anger-management,7,1,2
ovi_bz,2011-01-07,Around the World in 80 Days,/movie/around-the-world-in-80-days,5,0,1
ovi_bz,2011-01-07,How to Train Your Dragon,/movie/how-to-train-your-dragon,5,1,11
ovi_bz,2011-01-05,Time Changer,/movie/time-changer,7,0,0
ovi_bz,2011-01-05,A Beautiful Mind,/movie/a-beautiful-mind,10,0,0
ovi_bz,2011-01-05,The Hunt for Red October,/movie/the-hunt-for-red-october,9,0,0
owendreamer,2012-04-02,The Hurt Locker,/movie/the-hurt-locker,8,0,1
Owlie,2014-08-22,The Grand Budapest Hotel,/movie/the-grand-budapest-hotel,8,0,0
Owlie,2014-08-22,Jersey Boys,/movie/jersey-boys,6,0,0
Owlie,2014-08-16,Captain Phillips,/movie/captain-phillips,10,0,0
Owlie,2014-08-10,How to Train Your Dragon 2,/movie/how-to-train-your-dragon-2,10,0,0
Owlie,2014-08-10,How to Train Your Dragon,/movie/how-to-train-your-dragon,9,1,1
Owlie,2014-08-10,Guardians of the Galaxy,/movie/guardians-of-the-galaxy,9,2,5
oxana,2015-01-03,Requiem for a Dream,/movie/requiem-for-a-dream,7,0,0
oxana,2015-01-03,Van Helsing,/movie/van-helsing,6,0,0
oxana,2015-01-03,Tigerland,/movie/tigerland,7,0,0
oxana,2015-01-03,A Home at the End of the World,/movie/a-home-at-the-end-of-the-world,7,0,0
oxana,2015-01-03,Returner,/movie/returner,8,0,0
oxana,2015-01-03,Batman & Robin,/movie/batman-robin,6,0,0
oxana,2015-01-03,Dungeons & Dragons,/movie/dungeons-dragons,7,0,0
oxana,2015-01-03,Sleepy Hollow,/movie/sleepy-hollow,7,0,0
oxana,2015-01-03,Fight Club,/movie/fight-club,7,0,0
oxana,2015-01-03,Sunset Strip,/movie/sunset-strip,6,0,0
oxana,2015-01-03,xXx,/movie/xxx,6,0,0
oxana,2015-01-03,King Arthur,/movie/king-arthur,6,0,0
oxana,2015-01-03,Johnny English,/movie/johnny-english,7,0,0
oxana,2015-01-03,The Thin Red Line,/movie/the-thin-red-line,4,0,1
oxana,2015-01-03,The X Files,/movie/the-x-files,8,0,0
oxana,2015-01-03,Ed Wood,/movie/ed-wood,4,0,0
oxana,2015-01-03,Men in Black,/movie/men-in-black,7,0,0
oxana,2015-01-03,Scary Movie,/movie/scary-movie,8,0,0
oxana,2015-01-03,"Girl, Interrupted",/movie/girl-interrupted,8,0,0
oxana,2015-01-03,Police Academy,/movie/police-academy,9,0,0
oxana,2014-08-28,The New World,/movie/the-new-world,4,0,0
oxana,2014-08-28,BloodRayne,/movie/bloodrayne,5,0,0
oxana,2014-08-28,Underworld: Evolution,/movie/underworld-evolution,6,0,0
oxana,2014-08-28,Eight Below,/movie/eight-below,7,0,0
oxana,2014-08-28,Kiss Kiss Bang Bang,/movie/kiss-kiss-bang-bang,8,0,0
oxana,2014-08-28,Find Me Guilty,/movie/find-me-guilty,7,0,0
oxana,2014-08-28,Night Watch: Nochnoi Dozor,/movie/night-watch-nochnoi-dozor,5,0,0
oxana,2014-08-28,Ask the Dust,/movie/ask-the-dust,6,0,0
oxana,2014-08-28,The Shaggy Dog,/movie/the-shaggy-dog,6,0,0
oxana,2014-08-28,Somersault,/movie/somersault,7,0,0
oxana,2014-08-28,V for Vendetta,/movie/v-for-vendetta,7,0,0
oxana,2014-08-28,Poseidon,/movie/poseidon,6,0,0
oxana,2014-08-28,Star Wars: Episode VI - Return of the Jedi,/movie/star-wars-episode-vi---return-of-the-jedi,6,0,0
oxana,2014-08-28,X-Men: The Last Stand,/movie/x-men-the-last-stand,8,0,0
oxana,2014-08-28,The Fast and the Furious: Tokyo Drift,/movie/the-fast-and-the-furious-tokyo-drift,6,0,0
oxana,2014-08-28,The Mostly Unfabulous Social Life of Ethan Green,/movie/the-mostly-unfabulous-social-life-of-ethan-green,3,0,0
oxana,2014-08-28,Garfield: A Tail of Two Kitties,/movie/garfield-a-tail-of-two-kitties,6,0,0
oxana,2014-08-28,Mission: Impossible III,/movie/mission-impossible-iii,7,0,0
oxana,2014-08-28,Miami Vice,/movie/miami-vice,8,0,0
oxana,2014-08-28,Pirates of the Caribbean: Dead Man's Chest,/movie/pirates-of-the-caribbean-dead-mans-chest,9,0,0
oxana,2014-08-28,Haven,/movie/haven,7,0,0
oxana,2014-08-28,A Scanner Darkly,/movie/a-scanner-darkly,5,1,1
oxana,2014-08-28,The Covenant,/movie/the-covenant,7,0,0
oxana,2014-08-28,A Guide to Recognizing Your Saints,/movie/a-guide-to-recognizing-your-saints,8,0,0
oxana,2014-08-28,The Prestige,/movie/the-prestige,8,0,0
oxana,2014-08-28,Casino Royale,/movie/casino-royale,7,0,0
oxana,2014-08-28,Eragon,/movie/eragon,7,0,0
oxana,2014-08-28,Harsh Times,/movie/harsh-times,6,0,0
oxana,2014-08-28,Rocky Balboa,/movie/rocky-balboa,7,0,0
oxana,2014-08-28,Night at the Museum,/movie/night-at-the-museum,8,0,0
oxana,2014-08-28,Fur: An Imaginary Portrait of Diane Arbus,/movie/fur-an-imaginary-portrait-of-diane-arbus,6,0,0
oxana,2014-08-28,Pan's Labyrinth,/movie/pans-labyrinth,6,0,1
oxana,2014-08-28,Zodiac,/movie/zodiac,7,1,2
oxana,2014-08-28,Epic Movie,/movie/epic-movie,5,0,0
oxana,2014-08-28,Ghost Rider,/movie/ghost-rider,4,0,0
oxana,2014-08-28,Lonely Hearts,/movie/lonely-hearts,7,0,0
oxana,2014-08-28,300,/movie/300,8,0,0
oxana,2014-08-28,Macbeth,/movie/macbeth,5,0,0
oxana,2014-08-27,Fantastic Four: Rise of the Silver Surfer,/movie/fantastic-four-rise-of-the-silver-surfer,7,0,0
oxana,2014-08-27,Evan Almighty,/movie/evan-almighty,7,0,0
oxana,2014-08-25,The Santa Clause 3: The Escape Clause,/movie/the-santa-clause-3-the-escape-clause,6,0,0
oxana,2014-08-25,The Bourne Ultimatum,/movie/the-bourne-ultimatum,7,0,0
oxana,2014-08-25,Stardust,/movie/stardust,8,0,0
oxana,2014-08-25,The Invisible,/movie/the-invisible,8,0,0
oxana,2014-08-25,Transformers,/movie/transformers,10,0,0
oxana,2014-08-25,Day Watch,/movie/day-watch,6,0,0
oxana,2014-08-25,Ocean's Thirteen,/movie/oceans-thirteen,8,0,0
oxana,2014-08-25,Harry Potter and the Order of the Phoenix,/movie/harry-potter-and-the-order-of-the-phoenix,8,0,0
oxana,2014-08-25,Mr. Bean's Vacation,/movie/mr-beans-vacation,5,0,0
oxana,2014-08-25,Pirates of the Caribbean: At World's End,/movie/pirates-of-the-caribbean-at-worlds-end,7,0,0
oxana,2014-08-25,Elizabeth: The Golden Age,/movie/elizabeth-the-golden-age,7,0,0
oxana,2014-08-25,The Simpsons Movie,/movie/the-simpsons-movie,7,0,0
oxana,2014-08-25,August Rush,/movie/august-rush,8,0,1
oxana,2014-08-25,3:10 to Yuma,/movie/310-to-yuma,7,0,0
oxana,2014-08-25,The Seeker: The Dark Is Rising,/movie/the-seeker-the-dark-is-rising,5,0,0
oxana,2014-08-25,Dragon Wars: D-War,/movie/dragon-wars-d-war,4,0,0
oxana,2014-08-25,Trade,/movie/trade,7,0,0
oxana,2014-08-25,Cassandra's Dream,/movie/cassandras-dream,9,0,0
oxana,2014-08-25,Hitman,/movie/hitman,8,0,0
oxana,2014-08-25,The Other Boleyn Girl,/movie/the-other-boleyn-girl,7,0,0
oxana,2014-08-25,Enchanted,/movie/enchanted,6,0,0
oxana,2014-08-25,National Treasure: Book of Secrets,/movie/national-treasure-book-of-secrets,6,0,0
oxana,2014-08-25,In Bruges,/movie/in-bruges,6,0,0
oxana,2014-08-25,Jumper,/movie/jumper,8,0,0
oxana,2014-08-25,Rogue,/movie/rogue,5,0,0
oxana,2014-08-25,Sex and the City,/movie/sex-and-the-city,7,0,0
oxana,2014-08-25,Superhero Movie,/movie/superhero-movie,6,0,0
oxana,2014-08-25,Chapter 27,/movie/chapter-27,7,0,0
oxana,2014-08-25,Doomsday,/movie/doomsday,8,0,0
oxana,2014-08-25,The Incredible Hulk,/movie/the-incredible-hulk,7,0,0
oxana,2014-08-25,Pathology,/movie/pathology,8,0,0
oxana,2014-08-25,Sukiyaki Western Django,/movie/sukiyaki-western-django,5,0,0
oxana,2014-08-25,Iron Man,/movie/iron-man,10,0,0
oxana,2014-08-25,The Chronicles of Narnia: Prince Caspian,/movie/the-chronicles-of-narnia-prince-caspian,7,0,0
oxana,2014-08-25,Hellboy II: The Golden Army,/movie/hellboy-ii-the-golden-army,6,0,0
oxana,2014-08-25,The Dark Knight,/movie/the-dark-knight,9,0,0
oxana,2014-08-25,Disaster Movie,/movie/disaster-movie,4,0,0
oxana,2014-08-25,Tropic Thunder,/movie/tropic-thunder,6,0,0
oxana,2014-08-25,Hancock,/movie/hancock,7,0,0
oxana,2014-08-25,The Children of Huang Shi,/movie/the-children-of-huang-shi,8,0,0
oxana,2014-08-25,The X Files: I Want to Believe,/movie/the-x-files-i-want-to-believe,8,0,0
oxana,2014-08-25,Vicky Cristina Barcelona,/movie/vicky-cristina-barcelona,7,0,0
oxana,2014-08-25,Babylon A.D.,/movie/babylon-ad,7,0,0
oxana,2014-08-25,Extreme Movie,/movie/extreme-movie,5,0,0
oxana,2014-08-25,City of Ember,/movie/city-of-ember,7,0,0
oxana,2014-08-25,Quantum of Solace,/movie/quantum-of-solace,7,0,0
oxana,2014-08-25,Pride and Glory,/movie/pride-and-glory,6,0,0
oxana,2014-08-25,The Day the Earth Stood Still,/movie/the-day-the-earth-stood-still,8,0,0
oxana,2014-08-25,Twilight,/movie/twilight,5,1,1
oxana,2014-08-25,Push,/movie/push,7,0,0
oxana,2014-08-25,Marley & Me,/movie/marley-me,9,0,0
oxana,2014-08-25,Watchmen,/movie/watchmen,8,0,0
oxana,2014-08-25,Mutant Chronicles,/movie/mutant-chronicles,5,0,0
oxana,2014-08-25,Underworld: Rise of the Lycans,/movie/underworld-rise-of-the-lycans,7,0,0
oxana,2014-08-25,The Pink Panther 2,/movie/the-pink-panther-2,6,0,0
oxana,2014-08-25,X-Men Origins: Wolverine,/movie/x-men-origins-wolverine,7,0,0
oxana,2014-08-25,Knowing,/movie/knowing,6,0,0
oxana,2014-08-25,Transformers: Revenge of the Fallen,/movie/transformers-revenge-of-the-fallen,8,0,0
oxana,2014-08-25,Fast & Furious,/movie/fast-furious,7,0,0
oxana,2014-08-25,Star Trek,/movie/star-trek,10,0,0
oxana,2015-01-03,Zoolander,/movie/zoolander,5,0,0
oxana,2015-01-03,Evolution,/movie/evolution,7,0,0
oxana,2015-01-03,Reign of Fire,/movie/reign-of-fire,7,0,0
oxana,2015-01-03,Hidalgo,/movie/hidalgo,8,0,0
oxana,2015-01-03,Once Upon a Time in Mexico,/movie/once-upon-a-time-in-mexico,7,0,0
oxana,2015-01-03,Ned Kelly,/movie/ned-kelly,7,0,0
oxana,2015-01-03,Pearl Harbor,/movie/pearl-harbor,5,0,0
oxana,2015-01-03,Intermission,/movie/intermission,6,0,0
oxana,2015-01-03,Phone Booth,/movie/phone-booth,8,0,0
oxana,2015-01-03,Hart's War,/movie/harts-war,6,0,0
oxana,2014-08-25,Night at the Museum: Battle of the Smithsonian,/movie/night-at-the-museum-battle-of-the-smithsonian,7,0,0
oxana,2014-08-25,G.I. Joe: The Rise of Cobra,/movie/gi-joe-the-rise-of-cobra,8,0,0
oxana,2014-08-25,Harry Potter and the Half-Blood Prince,/movie/harry-potter-and-the-half-blood-prince,7,0,0
oxana,2014-08-25,Terminator Salvation,/movie/terminator-salvation,9,0,0
oxana,2014-08-25,District 9,/movie/district-9,7,0,0
oxana,2014-08-25,Gamer,/movie/gamer,7,0,0
oxana,2014-08-25,Public Enemies,/movie/public-enemies,6,0,0
oxana,2014-08-25,Inglourious Basterds,/movie/inglourious-basterds,6,0,0
oxana,2014-08-25,Cirque du Freak: The Vampire's Assistant,/movie/cirque-du-freak-the-vampires-assistant,8,0,0
oxana,2014-08-25,Armored,/movie/armored,7,0,0
oxana,2014-08-25,"New York, I Love You",/movie/new-york-i-love-you,6,0,0
oxana,2014-08-25,The Twilight Saga: New Moon,/movie/the-twilight-saga-new-moon,4,0,0
oxana,2014-08-24,2012,/movie/2012,8,0,0
oxana,2014-08-24,Avatar,/movie/avatar,9,0,0
oxana,2014-08-24,The Men Who Stare at Goats,/movie/the-men-who-stare-at-goats,7,0,0
oxana,2014-08-24,Sherlock Holmes,/movie/sherlock-holmes,9,0,0
oxana,2014-08-24,Alice in Wonderland,/movie/alice-in-wonderland,7,0,0
oxana,2014-08-24,Snowpiercer,/movie/snowpiercer,8,0,0
oxana,2014-08-24,The Imaginarium of Doctor Parnassus,/movie/the-imaginarium-of-doctor-parnassus,6,0,0
oxana,2014-08-24,The Road,/movie/the-road,6,0,0
oxana,2014-08-24,From Paris with Love,/movie/from-paris-with-love,7,0,0
oxana,2014-08-24,Kick-Ass,/movie/kick-ass,8,0,0
oxana,2014-08-24,Prince of Persia: The Sands of Time,/movie/prince-of-persia-the-sands-of-time,6,0,0
oxana,2014-08-24,Percy Jackson & the Olympians: The Lightning Thief,/movie/percy-jackson-the-olympians-the-lightning-thief,6,0,0
oxana,2014-08-24,The Secret of Moonacre,/movie/the-secret-of-moonacre,6,0,0
oxana,2014-08-24,Clash of the Titans,/movie/clash-of-the-titans,7,0,0
oxana,2014-08-24,Jonah Hex,/movie/jonah-hex,6,0,0
oxana,2014-08-24,Sex and the City 2,/movie/sex-and-the-city-2,6,0,0
oxana,2014-08-24,Charlie St. Cloud,/movie/charlie-st-cloud,8,0,0
oxana,2014-08-24,Iron Man 2,/movie/iron-man-2,9,0,0
oxana,2014-08-24,The Last Airbender,/movie/the-last-airbender,6,0,0
oxana,2014-08-24,How to Train Your Dragon,/movie/how-to-train-your-dragon,7,0,0
oxana,2014-08-24,Vampires Suck,/movie/vampires-suck,7,0,0
oxana,2014-08-24,The Twilight Saga: Eclipse,/movie/the-twilight-saga-eclipse,5,0,0
oxana,2014-08-24,The Other Guys,/movie/the-other-guys,5,0,0
oxana,2014-08-24,The Expendables,/movie/the-expendables,6,0,0
oxana,2014-08-24,Super 8,/movie/super-8,6,0,0
oxana,2014-08-24,The Sorcerer's Apprentice,/movie/the-sorcerers-apprentice,7,0,0
oxana,2014-08-24,Inception,/movie/inception,9,0,0
oxana,2014-08-24,Skyline,/movie/skyline,7,0,0
oxana,2014-08-24,The A-Team,/movie/the-a-team,8,0,0
oxana,2014-08-24,TRON: Legacy,/movie/tron-legacy,8,0,0
oxana,2014-08-24,RED,/movie/red,7,0,0
oxana,2014-08-24,Due Date,/movie/due-date,8,0,0
oxana,2014-08-24,The Chronicles of Narnia: The Voyage of the Dawn Treader,/movie/the-chronicles-of-narnia-the-voyage-of-the-dawn-treader,6,0,0
oxana,2014-08-24,The Green Hornet,/movie/the-green-hornet,6,0,0
oxana,2014-08-24,Hereafter,/movie/hereafter,7,0,0
oxana,2014-08-24,The Tourist,/movie/the-tourist,7,0,0
oxana,2014-08-24,I Am Number Four,/movie/i-am-number-four,8,0,0
oxana,2014-08-24,Battle: Los Angeles,/movie/battle-los-angeles,7,0,0
oxana,2014-08-24,Sucker Punch,/movie/sucker-punch,7,0,0
oxana,2014-08-24,I Love You Phillip Morris,/movie/i-love-you-phillip-morris,8,0,0
oxana,2014-08-24,Harry Potter and the Deathly Hallows: Part I,/movie/harry-potter-and-the-deathly-hallows-part-i,6,0,0
oxana,2014-08-24,Last Night,/movie/last-night-1969,6,0,0
oxana,2014-08-24,X-Men: First Class,/movie/x-men-first-class,8,0,0
oxana,2014-08-24,Transformers: Dark of the Moon,/movie/transformers-dark-of-the-moon,8,0,0
oxana,2014-08-24,The Warrior's Way,/movie/the-warriors-way,7,0,0
oxana,2014-08-24,Desert Flower,/movie/desert-flower,8,0,0
oxana,2014-08-24,Paul,/movie/paul,8,0,0
oxana,2014-08-24,Harry Potter and the Deathly Hallows: Part 2,/movie/harry-potter-and-the-deathly-hallows-part-2,7,0,0
oxana,2014-08-24,Thor,/movie/thor,7,0,0
oxana,2014-08-24,Green Lantern,/movie/green-lantern,7,0,0
oxana,2014-08-24,Rare Exports: A Christmas Tale,/movie/rare-exports-a-christmas-tale,6,0,0
oxana,2014-08-24,Fast Five,/movie/fast-five,7,0,0
oxana,2014-08-24,Main Street,/movie/main-street,6,0,0
oxana,2014-08-24,Captain America: The First Avenger,/movie/captain-america-the-first-avenger,7,0,0
oxana,2014-08-24,Mr. Popper's Penguins,/movie/mr-poppers-penguins,7,0,0
oxana,2014-08-24,What's Your Number?,/movie/whats-your-number,7,0,0
oxana,2014-08-24,Real Steel,/movie/real-steel,8,0,0
oxana,2014-08-24,50/50,/movie/5050,7,0,0
oxana,2014-08-24,London Boulevard,/movie/london-boulevard,6,0,0
oxana,2014-08-24,In Time,/movie/in-time,7,0,0
oxana,2014-08-24,The Three Musketeers,/movie/the-three-musketeers,8,0,0
oxana,2014-08-24,A Very Harold & Kumar Christmas,/movie/a-very-harold-kumar-christmas,4,0,0
oxana,2014-08-24,Johnny English Reborn,/movie/johnny-english-reborn,6,0,0
oxana,2014-08-24,Mission: Impossible - Ghost Protocol,/movie/mission-impossible---ghost-protocol,8,0,0
oxana,2014-08-24,We Bought a Zoo,/movie/we-bought-a-zoo,7,0,0
oxana,2014-08-24,Shame,/movie/shame,4,0,0
oxana,2014-08-24,Chronicle,/movie/chronicle-2012,7,0,0
oxana,2014-08-24,Man on a Ledge,/movie/man-on-a-ledge,7,0,0
oxana,2014-08-24,This Means War,/movie/this-means-war,9,0,0
oxana,2014-08-24,Mirror Mirror,/movie/mirror-mirror,6,0,0
oxana,2014-08-24,Sherlock Holmes: A Game of Shadows,/movie/sherlock-holmes-a-game-of-shadows,8,0,0
oxana,2014-08-24,Battleship,/movie/battleship,8,0,0
oxana,2014-08-24,Snow White and the Huntsman,/movie/snow-white-and-the-huntsman,5,0,0
oxana,2014-08-24,The Hunger Games,/movie/the-hunger-games,8,0,0
oxana,2014-08-24,Dark Shadows,/movie/dark-shadows,6,0,0
oxana,2014-08-24,Titanic,/movie/titanic,7,0,0
oxana,2014-08-24,The Dark Knight Rises,/movie/the-dark-knight-rises,7,0,0
oxana,2014-08-24,The Avengers,/movie/the-avengers-2012,10,0,0
oxana,2014-08-24,The Bourne Legacy,/movie/the-bourne-legacy,6,0,0
oxana,2014-08-24,The Amazing Spider-Man,/movie/the-amazing-spider-man,7,0,0
oxana,2014-08-24,Looper,/movie/looper,8,0,0
oxana,2014-08-24,Ted,/movie/ted,7,0,0
oxana,2014-08-24,Total Recall (2012),/movie/total-recall-2012,8,0,0
oxana,2014-08-24,Skyfall,/movie/skyfall,7,0,0
oxana,2014-08-24,The Hobbit: An Unexpected Journey,/movie/the-hobbit-an-unexpected-journey,8,0,0
oxana,2014-08-24,Cloud Atlas,/movie/cloud-atlas,6,0,0
oxana,2014-08-24,Iron Man 3,/movie/iron-man-3,9,0,0
oxana,2014-08-24,World War Z,/movie/world-war-z,7,0,0
oxana,2015-01-03,Mission: Impossible,/movie/mission-impossible,8,0,0
oxana,2015-01-03,Edward Scissorhands,/movie/edward-scissorhands,7,0,0
oxana,2015-01-03,Liar Liar,/movie/liar-liar,7,0,0
oxana,2015-01-03,Hellboy,/movie/hellboy,6,0,0
oxana,2015-01-03,The Recruit,/movie/the-recruit,6,0,0
oxana,2015-01-03,The Musketeer,/movie/the-musketeer,5,0,0
oxana,2015-01-03,Torque,/movie/torque,5,0,2
oxana,2015-01-03,The Man in the Iron Mask,/movie/the-man-in-the-iron-mask,8,0,0
oxana,2015-01-03,Mystery Men,/movie/mystery-men,5,0,0
oxana,2015-01-03,Pitch Black,/movie/pitch-black,8,0,0
oxana,2014-08-24,After Earth,/movie/after-earth,6,0,0
oxana,2014-08-24,Pacific Rim,/movie/pacific-rim,8,0,0
oxana,2014-08-24,The Lone Ranger,/movie/lone-ranger,7,0,0
oxana,2014-08-24,Fast & Furious 6,/movie/fast-furious-6,7,0,0
oxana,2014-08-24,Edge of Tomorrow,/movie/edge-of-tomorrow,7,0,0
oxana,2014-08-24,How to Train Your Dragon 2,/movie/how-to-train-your-dragon-2,7,0,0
oxana,2014-08-24,Transformers: Age Of Extinction,/movie/transformers-age-of-extinction,6,0,0
oxana,2014-08-24,Maleficent,/movie/maleficent,6,1,1
oxana,2014-05-20,The Matrix Reloaded,/movie/the-matrix-reloaded,9,0,1
oxana,2014-05-20,A Fish Called Wanda,/movie/a-fish-called-wanda,9,0,0
oxana,2014-05-20,The Matrix Revolutions,/movie/the-matrix-revolutions,9,0,0
oxana,2014-05-20,Bean,/movie/bean,9,0,0
oxana,2014-05-20,Free Willy,/movie/free-willy,9,0,0
oxana,2014-05-20,X2: X-Men United,/movie/x2-x-men-united,9,0,0
oxana,2014-05-20,Ocean's Eleven,/movie/oceans-eleven,9,1,1
oxana,2014-05-20,The Matrix,/movie/the-matrix,10,1,1
oxana,2014-05-20,The Lord of the Rings: The Fellowship of the Ring,/movie/the-lord-of-the-rings-the-fellowship-of-the-ring,10,0,0
oxana,2014-05-20,Little Women,/movie/little-women,10,0,0
oxana,2014-05-20,The Lord of the Rings: The Two Towers,/movie/the-lord-of-the-rings-the-two-towers,10,0,0
oxana,2014-05-20,The Lord of the Rings: The Return of the King,/movie/the-lord-of-the-rings-the-return-of-the-king,10,1,1
oxana,2014-05-20,Pirates of the Caribbean: The Curse of the Black Pearl,/movie/pirates-of-the-caribbean-the-curse-of-the-black-pearl,10,0,0
oxana,2015-01-03,The Big Kahuna,/movie/the-big-kahuna,6,0,0
oxana,2015-01-03,Blade II,/movie/blade-ii,8,1,1
oxana,2015-01-03,The Chronicles of Riddick,/movie/the-chronicles-of-riddick,9,0,0
oxana,2015-01-03,Hollow Man,/movie/hollow-man,7,0,0
oxana,2015-01-03,Batman,/movie/batman,6,0,0
oxana,2015-01-03,Love and Other Drugs,/movie/love-and-other-drugs,8,0,0
oxana,2015-01-03,The Mask,/movie/the-mask,7,0,0
oxana,2015-01-03,The Mexican,/movie/the-mexican,6,0,0
oxana,2015-01-03,Harry Potter and the Chamber of Secrets,/movie/harry-potter-and-the-chamber-of-secrets,6,0,0
oxana,2015-01-03,U.S. Marshals,/movie/us-marshals,8,0,0
oxana,2015-01-03,Harry Potter and the Prisoner of Azkaban,/movie/harry-potter-and-the-prisoner-of-azkaban,7,0,0
oxana,2015-01-03,Blade,/movie/blade,8,0,0
oxana,2015-01-03,Speed 2: Cruise Control,/movie/speed-2-cruise-control,6,0,0
oxana,2015-01-03,Fear and Loathing in Las Vegas,/movie/fear-and-loathing-in-las-vegas,1,0,0
oxana,2015-01-03,Meet Joe Black,/movie/meet-joe-black,6,0,0
oxana,2015-01-03,Swordfish,/movie/swordfish,8,0,0
oxana,2015-01-03,Harry Potter and the Sorcerer's Stone,/movie/harry-potter-and-the-sorcerers-stone,7,0,0
oxana,2015-01-03,Fallen Angels,/movie/fallen-angels,6,0,0
oxana,2015-01-03,The Golden Compass,/movie/the-golden-compass,7,0,0
oxana,2015-01-03,Harold & Kumar Escape from Guantanamo Bay,/movie/harold-kumar-escape-from-guantanamo-bay,7,0,0
oxana,2015-01-03,Harold & Kumar Go to White Castle,/movie/harold-kumar-go-to-white-castle,7,0,0
oxana,2014-09-12,Catwoman,/movie/catwoman,5,0,0
oxana,2014-09-12,"I, Robot",/movie/i-robot,7,1,1
oxana,2014-09-12,Troy,/movie/troy,7,0,0
oxana,2014-09-12,House of Flying Daggers,/movie/house-of-flying-daggers,7,0,2
oxana,2014-09-12,Ocean's Twelve,/movie/oceans-twelve,7,0,0
oxana,2014-09-12,Blade: Trinity,/movie/blade-trinity,7,0,2
oxana,2014-09-12,National Treasure,/movie/national-treasure,6,0,0
oxana,2014-09-12,The Pacifier,/movie/the-pacifier,7,0,0
oxana,2014-09-12,Cursed,/movie/cursed,6,0,3
oxana,2014-09-12,Alexander,/movie/alexander,8,1,1
oxana,2014-09-12,Constantine,/movie/constantine,6,0,3
oxana,2014-09-12,Sin City,/movie/sin-city,6,0,0
oxana,2014-09-12,The Hitchhiker's Guide to the Galaxy,/movie/the-hitchhikers-guide-to-the-galaxy,5,0,0
oxana,2014-09-12,Batman Begins,/movie/batman-begins,7,0,0
oxana,2014-09-12,Kingdom of Heaven,/movie/kingdom-of-heaven,9,0,0
oxana,2014-09-12,Charlie and the Chocolate Factory,/movie/charlie-and-the-chocolate-factory,7,0,0
oxana,2014-09-12,Star Wars: Episode III - Revenge of the Sith,/movie/star-wars-episode-iii---revenge-of-the-sith,6,0,0
oxana,2014-09-12,Sky High,/movie/sky-high,7,0,0
oxana,2014-09-12,War of the Worlds,/movie/war-of-the-worlds,8,0,0
oxana,2014-09-12,Mr. & Mrs. Smith,/movie/mr-mrs-smith,5,0,3
oxana,2014-09-12,Fantastic Four,/movie/fantastic-four,6,1,1
oxana,2014-09-12,The Island,/movie/the-island,9,9,10
oxana,2014-09-12,Serenity,/movie/serenity,10,0,0
oxana,2014-09-12,Dirty Deeds,/movie/dirty-deeds,8,0,0
oxana,2014-09-12,The Great Raid,/movie/the-great-raid,6,0,0
oxana,2014-09-12,The Brothers Grimm,/movie/the-brothers-grimm,4,0,0
